processed_text;label
foto ktp zaman blom jerawat jerawat beda orang nyusahin tidak verifikasi harus tes ktp foto;-1
verifikasi ktp gagal padahal benar tepat ambil foto;-1
kog aplikasi verifikasi email tidak muncul email;-1
otp tidak masuk aplikasi payah;-1
bantu tidak harus pergi samsat bayar pajak motor cukup klik klik klik bisa kirim via pos tinggal tunggu rumah lebih hemat waktu;1
bagus bantu tidak perlu repot kesana sini bisa kasih stiker logo polri bagai kesah stnk terima kasih polri;1
mantap panjang stnk tahun cukup rumah bayar tunggu stnk datang selesai pertama sempat was was stnk tidak sampai tidak tahu hanya stnk krim rumah terima kasih banyak;1
mudah hanya tambah motor gagal;1
bayar sulit gagal kasir bingung;-1
mantap bayar pajak mudah bisa kirim rumah surat;1
bagus aplikasi bantu bagi tidak banyak waktu datang samsat cukup daring hasil panjang stnk motor kirim antar kurir pos biaya kirim tanggung terima pos ekspres sampai biaya ongkir biaya;1
bagus;1
first kesan nyobain aplikasi bayar pajak mudah sekali tidak perlu unggah berkas kyk aplikasi moga makin tambah fitur sperti buat skck balik nama sim kurang calo sering oleh oknum tidak tanggung jawab;1
bagus cepat sampai respon baik;1
bantu;1
syukur tidak perlu antre samsat;1
mantap cepat kirim;1
soal bayar syukur lancar gampang daftar gampang kendala antar kirim surat lama tunggu baru sampai;1
baru sekali panjang stnk sini bantu sekali pajak plat sedang tinggal jateng aplikasi bisa kirim via pos tidak usah antre terima kasih;1
bayar pajak metode bayar grup maintenance jam pun maintenance kata kasir mohon maaf maintenance sampai jam padahal jam segitu masih mohon perhati;-1
senang guna;1
sungguh bantu buat bayar stnk;1
manfaat;1
cepat mudah;1
keren tidak perlu lelah mondar mandir;1
bagus hasil;1
daftar tidak bisa kata foto beda padahal orang kecewa;-1
sulit daftar kata foto ktp selfie beda foto tahun lalu pasti beda;-1
bayar pajak kendara selesai proses selesai proses kerja lambat proses terbit bukti bayar bappeda layan samsat ok;-1
tidak bisa verifikasi email;-1
kira guna aplikasi cepat selesai nyata proses lama harus tunggu padahal kirim kota;-1
mantap;1
mudah cepat;1
mudah masyarakat bayar pajak kaya gin tidak bakal telat bayar pajak cuma stiker hologram tidak ganti cap basah;1
awal sempat ragu guna aplikasi turus memang mudah guna urus pajak tahun tidak antre jam tidak ditawarin calo jalur belakang terima kasih signal;1
panjang signal puas bantu laksana wajib bayar pajak tanpa harus desa samsat biarpun jakarta tinggal daerah dulu;1
baik cepat layan surat tinggal terima alamat rumah mudah guna meski sedikit sulit bagi scan wajah mungkin bisa lebih tingkat makin mantap terima kasih mudah;1
aplikasi manfaat tanpa kendala arti moga makin tingkat layan via onlinenya moga depan panjang stnk tahun alias ganti plat;1
mantap mudah bayar pajak tidak perlu antre aplikasi tingkat;1
manfaat sekali buat isoman hemat ongkos hemat waktu hemat tenaga keren;1
tinggal tunggu datang;1
mantap;1
cepat efisien mantap;1
pilih mudah;1
motor plat subang skarang kerja jakarta selatan signal bantu proses bayar pajak stnk tidak perlu repot samsat cukup rantau stnk bisa proses btw proses sampai stnk sampai tangan krna asli stnk nnti kirim via pos terima kasih banyak perintah;1
mudah taat pajak;1
terima kasih korlantas polri berkat aplikasi signal lebih mudah lebih praktis urus pajak kendara tanpa harus antre tanpa harus datang kantor samsat;1
terlalu lama kesah bappeda proses punya masih proses;-1
mantap;1
bayar enak tetapi masih harus ambil samsat;0
syukur bantu bisa bayar daring meski nanti ambil stnk asli samsat daerah;1
cepat;1
syukur baru sampai kemaren stnk terima kasih signal bantu moga bisa lebih baik depan;1
mantap akhir panjang stnk bisa sambil tidur sofa rumah keren banget samsat maju polisi indonesia;1
buat konfirmasi tanggal kirim kartu supaya langgan tidak bingung dtg guna nomor kontak bisa komunikasi via call;-1
bayar signal lebih mahal;-1
layan bayar pajak lebih gampang tidak perlu antre samsat;1
gampang sekali bayar pajak tahun gaperlu repot rekomendasi;1
aplikasi taik buat verifikasi ktp wajah tidak cocok gagal tidak jelas;-1
sulit banget verifikasi foto ulang gagal v;-1
tidak bisa verifikasi ktp foto profil;-1
tidak bayar pajak aplikasi kecewa alamat kirim kirim;-1
bantu;1
puas aplikasi bantu banget buat ongkir biaya coba ringan;1
keren mudah sulit libur kerja mantap;1
aplikasi mudah guna cepat proses tidak perlu ragu lambat bayar pajak kendara motor;1
aplikasi positif inovatif bentuk layan prima polri mudah masyarakat tunai wajib patuh hadap atur hukum;1
bagus aplikasi hanya terlalu mahal biaya kirim bank hampir pergi birojasa aplikasi hanya bisa orang tidak bisa wakil keluarga kk terima kasih;-1
bagus bantu;1
mantap;1
coba sukses kirim cepat input data laku bayar lalu dokumen datang moga depan bisa kembang salam presisi;1
mudah bayar wajib pajak kendara;1
bantu rantau jarang kampung moga konsisten;1
aplikasi bantu banget;1
bantu sekali layan puas;1
aplikasi cerdas moga tambah maju tanah air;1
mantap tidak usah ragu bagus bantu sekali;1
manfaat mudah simpel tidak perlu repot samsat stnk antar via pos indonesia kerja mantap;1
gagal daftar moga bisa evaluasi;-1
tambah tampil masa laku stnk sekali rincian bayar;0
bayar pajak mudah praktis aplikasi tanpa perlu antre;1
mantap tidak sulit;1
tolong kirim rumah gratis lumayan mahal area jakarta pusat biaya;-1
sulit cara;-1
mantap moga depan bisa ganti plat punya kendara urus bisa fleksibel;1
bagus sii aplikasi bisa bantu sibuk kerja masa pamdemi bgni masih fast respon tingkat moga makin baik depan;1
malah foto identitas ktp beda lebih gendut dulu maka beda gitu solusi;-1
bantu antre;1
sistem bayar daring bantu bayar pajak kendara dapat laku tepat waktu tanpa buang waktu antre kantor samsat namun sayang siap sdm kantor samsat tampak masih belum baik kurang paham tentang aplikasi daring ketika ambil cetak asli tbpkp masih tanya bukti bayar padahal belum bayar tidak mungkin bisa tunjuk tbpkp;1
aplikasi bagus bayar pajak tidak perlu antre;1
proses cepat mudah cuma bayar pajak kendara ongkir beda padahal alamat ekspedisi ok;1
bantu proses mudah;1
bisa tidak usah foto ktp punya atas nama sayang bayar pajak sulit tertib pajak;-1
foto ktp foto muka tidak bisa verifikasi padahal umur tambah muka beda tidak lama kaya foto ktp;-1
kecewa laku bayar dana tidak bisa katanyah salah ketika memperoses kode bayar milik padah kode benar;-1
mohon update datang tambah bayar virtual account bank swasta coba bayar pun gagal seperti aplikasi korlantas sinar bisa virtual account bank swasta plat terima kasih;1
mantap mudah;1
lama hampir bulan baru kirim;-1
bantu kirim cepat terima kasih;1
ok sip bantu;1
mantap bisa ganti plat bisa;1
bagus cepat minim fee;1
aplikasi signal bantu apalagi bagi orang kerja luar kota seperti bagus proses cepat terima kasih;1
bulan belum kirim dokumen stnk harus kantor samsat biaya ongkir bayar ambil sendiri;-1
aplikasi bantu cepat proses cuma butuh stnk antar alamat tuju;1
bayar pajak bisa daring hemat waktu hindar pungli sayang stempel stnk tidak dapat;1
bagus mudah guna bantu bagi grup sibuk kerja kayak;1
aplikasi manfaat;1
mudah bayar pajak tidak perlu antre terima kasih signal;1
aplikasi bagus gilir ambil harus bawa bpkp sntk ktp lelah sekali padahal tinggal ambil doang;-1
mantap trims polri bisa mutasi kendara buat gampang mungkin;1
panjang tidak usah samsat cukup aplikasi signal stnk kirim rumah;1
proses mudah;1
bayar lunas pajak tahun kendara namun aplikasi tidak muncul qr tidak bisa unduh dokumen digital komplain pihak namun sampai belum tanggap bayar tgl mohon sekira komplain tindak lanjut terima kasih;-1
syukur cepat;1
mantap mantap gandos aplikasi mudah bayar pajak kendara keren;1
lebih mudah;1
proses cepat tidak sulit tahan;1
panjang stnk aplikasi tidak masalah lancar sampai bukti panjang kirim rumah tahan layan jangan sampai kendor;1
proses cepat tidak sulit;1
arah datang samsat aplikasi;-1
transaksi gagal coba lama;-1
bantu sekali tidak perlu harus antre;1
sulit sekali verifikasi ktp;-1
kirain cuma verifikasi daftar gagal nyata banyak gagal verifikasi wajah tolong baik bisa aplikasi;-1
mudah simpel unt cara bayar;1
hancur;-1
mudah bisa tambah bsi bank syariah indonesia;1
ok;1
yesss bagus;1
mantap bos bayar pajak kendara tidak sulit cepat amanah sukses;1
gagal sulit suruh samsat;-1
tunggu sedia lokasi tanah grogot paser kalimantan timur;1
tidak dapat balas verifikasi email sehingga tidak dapat guna aplikasi;-1
aplikasi signal camkoha;0
ok kendala sitem;1
mudah masyarakat bayar pajak tidak perlu samsat tiap tahun;1
overal baik bagus hanya perlu baik kirim masa antara reguler kilat sampai masih lingkup wilayah padahal;1
bantu buat orang luar kota;1
bayar pajak stnk sulit masa harus sesuai nama tera stnk bayar mobil ken belum balik nama tidak bisa sulit;-1
aplikasi keren bayar pajak rumah cuma bisa bayar sedia bank;1
mantap;1
bayar pajak motor pertama daring lancar februari bayar tidak hasil daftar kesah stnk dm samsat daring awal doang balas lanjut diam respon tolong bantu;-1
terima kasih signal;1
verifikasi muka ruet tidak bisa bisa percuma unduh;-1
verifikasi wajah gagal harus kembali umur tahun wajah persis seperti ktp hanya polri tahu maaf bintang;-1
cara dapat kode bayar;0
mudah urus bayar;1
daftar sukses tinggal tunggu jatuh tempo baru cek bayar mantap;1
tidak perlu lelah lelah samsat;1
bagus banget layan mantap duper bagus bagus polri duduk rumah bayar by signal tb surat pajak baru anterin rumah bagus mantap banget rekomendasi buat bapak sibuk gaada waktu buat pulkam urus jasa urus harus bayar mending aplikasi signal mantap tutorial buka yutubenya signal;1
terima kasih proses cepat terima kasih;1
bagus sekali layan bantu terima kasih polri inovatif mudah beri layan bagi masyarakat sukses jaya polri;1
ok lebih gampang bayar pajak kendara;1
layan optimal;1
tambah sistem bayar mbanking bank tolong kemarin bayar tumpang temen punya mandiri livin harus jajanin goreng dulu;-1
verifikasi ktp wajah gagal;-1
tidak bisa daftar verifikasi foto ktp gagal;-1
bismillah sulit sekali verifikasi kata foto profil tidak sesuai ktp masa muka foto ktp tahun coba;-1
bantu sekali aplikasi;1
bantu bayar pajak kendara sambil rebah terima kasih signal;1
mantap aplikasi mudah banget bayar pajak kendara;1
bantu kadang tidak waktu datang samsat cuma kendala kurir lama;1
mudah sekali emas dokumen bagus kirim cepat kurir ramah mantap anti calo maju signal;1
kirim mudah urus bayar pajak stnk;1
bantu moga depan bisa lebih bagus terima kasih signal;1
simpel mudah cepat praktis mantap sesuai ingin cuma bayar lalu bank swasta bonafit moga kemudi tambah bank makin mudah masyarakat bayar makin mudah pasti makin baik warga masyarakat aktivitas padat maju pemprov jabar;1
mudah urus panjang stnk depan bisa panjang tahun cara daring;1
aplikasi daftar sulit foto ktp asli beda emang operasi plastik anjj;-1
aplikasi kode otp telat waktu habis kode otp tidak keluar sulit sekali;-1
data tidak sesuai stnk cetak gaada solusi meski email;-1
keren aplikasi bantu ketika dadak lupa belum bayar pajak kendara motor kantor samsat jam operasional agak tidak jelas;1
isi dokumen alamat tuju aplikasi signal kirim dokumen tetapi malah salah kirim samsat muara enim tidak puas aplikasi nasional aplikasi belanja daring bisa kirim tuju harus bayar pos indonesia bisa kirim alamat;-1
keren;1
tidak jelas stnk tidak sampai;-1
data kendara nama daring salah tulis nama lapor email instragram web baik operator masalah data ubah cepat tunggu sampai tidak jelas;-1
aplikasi bagus mudah cepat;1
mudah mantap cepat;1
luar ekspektasi harap bisa bayar pajak kendara cara daring nyata daftar kendara gagal padahal data lengkap sesuai coba kontak via email ig ujung ujung suruh samsat daftar sesuai data kendara bohong ginian;-1
alam pertama bayar daring aplikasi user friendly mudah difahami hasil antre panjang tunggu samsat moga depan lebih baik lebih baik terima kasih;1
keren sekali klik selesai;1
aplikasi signal bantu urus pajak kendara tidak perlu repot kantor samsat daerah apalagi kondisi sedang luar kota hanya kirim lumayan lama tidak masalah asal sampai terima kasih;1
guna banget cuma kirim agak lambat sampai keren tidak perlu antre tidak perlu fotocopy;1
coba tambah nik ktp istri motor istri tidak bisa gagal padahal kk;-1
terima kasih signal mudah efisien waktu tepat;1
bantu tidak repot harus samsat stnk harus kesah harus samsat dapat stempel kesah;1
bantu sekali proses panjang stnk tidak perlu repot antre;1
proses cepat tidak sampai menit selesai terima kasih;1
daftar sulit foto ktp harus sesuai verifikasi biometrik foto ktp tahun tahun lalu harus update data dukcapil mending datang samsat aplikasi layan perintah gin banyak namun layan kurang mereka masih butuh gratifikasi;-1
mantap pelayaananya terima kasih;1
sulit banget daftar aplikasi foto ktp wajah sesuai instruksi gagal;-1
daftar verifikasi sulit banget;-1
foto wajah tidak bisa bisa bantu;-1
coba verifikasi gagal alas verifikasi wajah tidak gambar ktp tidak foto ktp umur masih tahun umur kepala pasti beda;-1
syukur aplikasi mudah proses bayar pajak kendara motor tanpa harus sulit payah antre samsat pandemi covid moga terobos bisa tingkat kembang;1
mantap cepat mudah;1
bantu kondisi pandemi supaya jaga jarak tidak kerumun terima kasih samsat daring;1
tanya bayar pajak motor atas nama pt daftar nik isi nik direktur urus kendara usaha nomor tdp tdp tidak bisa krna kena verifikasi bawah digit terima kasih mohon bantu;0
jauh bagus;1
bisa tidak usah;0
tiap verifikasi wajah gagal;-1
ok;1
verifikasi gagal coba verifikasi wajah gagal percuma buat sulit buat verifikasi tidak bisa guna;-1
tolong baik server;-1
aplikasi bagus kirim baik oleh pos gagal daftar kesah coba krna kemarin sempat gagal nyata pelihara sistem terima kasih polri transaksi gampang buat seperti;1
jauh bantu sekali;1
beri bintang sulit daftar payah;-1
emang wajah ktp asli beda sulit amat verifikasi jelas ktp tahun sampai skarang belum bisa verifikasi;-1
mudah bayar kerja luar kota via kirim pos cepat terima kasih signal samsat;1
bayar kurang lengkap aplikasi moga depan bayar bisa lalu mobile banking;1
mantap proses cepat kirim cepat kerja nyata polri update dunia digital btw kartu asuransi memang tidak ikut serta soal cuma terima stnk;1
bantu mudah cepat terobos baru perlu tiru layan jenis bisa mudah sulit terima kasih;1
mantap tidak perlu kantor samsat apalagi tinggal daerah hemat waktu minyak;1
simpel banget stnk kirim rumah transaksi tanggal stnk terima tgl masuk sempat kendala aplikasi dokumen tidak muncul notifikasi jalan notif stnk kirim muncul dokumen digital legaaa terima kasih signal;1
verifikasi wajah kata beda ktp situ waras foto parah;-1
eeeeeeeeeeeyampe;0
bagus turut;1
bagus cuman tidak dapat hologram qr buat sendiri tidak bisa baca scan tidak sekali buat;-1
baik hanya biaya proses lama;1
mantap sekian lama gagal akhir bisa;1
terima kasih proses cepat;1
daftar kesah isi jenis kirim menu pilih tidak bisa muncul notifikasi sistem kirim tidak dapat layan minta silah coba aplikasi tidak dapat guna;-1
bagus terobos tidak perlu antre tinggal rebah rumah stnk baru pun kurir banyak utama biaya ekonomis;1
mantap layan cepat;1
bener guna bantu tidak perlu jauh buat bayar pajak motor apalagi pindah domisili;1
bantu tidak bisa kantor samsat;1
aplikasi bagus bisa tambah opsi kurir selain pos indonesia;1
bagus;1
cuma belum bisa unduh dokumen;0
mudah tidak perlu antre;1
bantu mohon baik ambil foto selfie kurang praktis coba baru bisa;1
data isi daftar kesah stnk pilih jenis kirim tidak sedia lanjut solusi;-1
tolong lebih tingkat kualitas layan lebih baik;1
aplikasi mudah walaupun awal kendala kesah tidak dapat laku minta hubung call center kemudian hubung call center via ig dapat respon baik update kesah moga bisa laku evaluasi lanjut terima kasih tim;1
kira aplikasi lalu ambil stnk kantor samsat pisah antre bayar offline kantor nyata masih antre gitu syarat offline;-1
waktu pilih dokumen tbpkp ingin kirim alamat anda pilih jasa kirim belum dapat layan minta moga waktu dekat bisa fungsi normal sehingga terima negara bukan pajak tambah rakyat senang mudah beri;-1
waktu bayar stnk tahun lalu masih banyak kendala namun skr syukur lancar jaya bayar stnk aplikasi signal;1
syukur pertama coba proses tgl tgl stnk terima kirim pos;1
bagi pilih kirim tidak bisa yaak tulis kirim masih belum dapat layan minta begitu;0
dapat kendala daftar kendara bayar pajak daftar kendara atas nama orang tua bayar pajak bisa sedang kendara nama sendiri tidak daftar dekat masa pajak akhir aplikasi daring namun bukti resmi samsat tidak kirim rumah;-1
sulit banget daftar gagal verifikasi wajah tidak sesuai ktp nama manusia pasti ubah masa harus persis tolong baik;-1
daftar awal kode otp kirim sampai coba sampai minta coba ikut bulan coba hasil daftar sah jenis kirim muncul notifikasi sistem kirim belum dapat layan kirim masih belum mudah langgan moga baik depan terima kasih arah digital;-1
bagus;1
sistem sulit;-1
tidak bisa guna klik jenis kirim buat kirim dokumen tulis sistem layan ulang tidak bisa hanya guna jam kerja;-1
terima kasih layan;1
mohon penuh verifikasi ktp foto sulit verifikasi gagal akhir samsat dekat aplikasi cukup informatif;-1
aplikasi bantu bisa bayar pajak darimana tentu kurang antre kerumun pandemi sayang daerah tbpkp asli harus ambil samsat belum bisa kirim via pos lanjut more better it;1
terima signal terima polri kami smakin mudah bayar pajak tidak perlu antre;1
laku bayar belum laku kirim padahal tgl jatuh tempo tgl;-1
mantap banget bantu;1
pertama aplikasi signal proses lancar;1
mantap lancar;1
halo tanya tidak bisa kirim dokumen rumah tulis sistem tidak bisa layan minta kirim;0
senang aplikasi signal sisi mudah bebas antre;1
aplikasi bukti mudah bayar pajak pun pun tanpa samsat stnk terima terima kasih mudah layan cuma kirim lebih mantap poko saran tolong tambah metode bayar selain bank tambah bank seperti bagi cukup puas;1
ok sampai rumah stnk terima kasih signal;1
syukur mudah kami urus pajak moga depan bisa balik nama pajak tahun minimal calo mudah warga sipil jam kerja samsat sulit izin sayang cuti;1
bayar pajak tahun tidak sulit;1
mantap polda metro jaya mantap;1
mudah bagi bayar pajak lebih buat karyawan waktu batas;1
syukur bisa unduh berkas tambah wilayah tanggamus lampung tolong baharu bisa kirim alamat stnk berkas bagus;1
bantu tidak perlu antre;1
proses cepat mudah;1
praktis bantu tinggal ketik bayar pajak selesai tidak perlu pulang kampung;1
bantu aplikasi;1
aplikasi bantu sekali tidak perlu keluar rumah antre desa samsat mudah simpel guna terima kasih;1
pertama pajak via aplikasi mantap bayar sampai padahal nyebrang pulau kurang sempat nomor resi tidak lacak web pos overall okey;1
terima kasih banyak polri tidak perlu repot urus samsat walaupun kemarin agak sempat ragu dokumen fisik tbpkp terima tidak sengaja pencet terima pun jawab tanya ramah baik sekali terima kasih banyak;1
bagus;1
mantap;1
aplikasi mudah guna mohon kirim beri liput stnk bisa ganti covernya rusak;1
praktis mantap;1
aplikasi manfaat nuhun;1
senang panjang pajak;1
proses cepat mudah;1
ok lebih mudah guna;1
foto profil tidak sesuai tidak bisa bayar pajak pun sulit harus salon permak muka foto waktu mudah dulu;-1
sering keluar sendiri;-1
jam baik daftar aplikasi jam brpa daftar gagal tolong mudah verifikasi foto;-1
alhamdulilah selesai mudah layan publik khusus seperti rantau;1
mudah aplikasi signal mantap jempol;1
mantap aplikasi signal stnk kirim rumah tanpa perlu repot repot antre samsat singkat waktu;1
syukur;1
mudah bagi kami punya jam kerja aplikasi tinggal duduk rumah selesai;1
lambat;-1
terima kasih walaupun sempat error unduh data tingkat;1
mantap moga stnk tahun bisa daring;1
bantu hormat eeeeeeeeeeepas dapat kendala qr kode tidak muncul;1
ambil stnk notif pajak sah;0
sulit sekali buat daftar;-1
layan masih seperti offline lambat;-1
salut meski kendala cepat respon terima kasih;1
lumayan sayang waktu kemaren bayar pajak motor opsi pilih kirim tidak bisa pilih akhir paksa pilih ambil sendiri samsat;1
bantu sekali masa pandemi proses cepat bisa cetak sendiri moga depan aplikasi makin baik;1
walaupun dapat kendala etbpkp epengesahan stnk tidak bisa unduh namun bisa lapor lalu dm ig signal jam bisa atas terima kasih;1
aplikasi bantu bisa hemat waktu aplikasi mudah guna;1
ok mantap;1
praktis cepat akurat terima kasih;1
pilih samsat tidak muncul;-1
parah mentang waktu ktp dulu gemuk kurus verifikasi ktp wajah tidak sesuai sial;-1
tidak bisa tambah data kendara motor aplikasi jelek masih baik;-1
tambah data kendara gagal padahal data lengkap benar;-1
verifikasi ktp error tidak bisa simpan gambar tolong segera baik;-1
aplikasi tampil hanya tidak bisa bayar pajak kasi indonesia;-1
bayar pajak pertama sukses lanjut muncul notifikasi daftar kesah stnk tidak dapat proses hubung samsat dekat call center kami seperti padahal bayar pajak kendara mohon jika aplikasi belum siap luncur jangan buru buru luncur tolong cepat baik telp call center alas bappeda sedang error error;-1
sulit daftar gagal mulu ktp foto profil tidak sesuai padahal muka masih tidak bisa daftar;-1
daftar sulit kaga bisa daftar gagal krna foto ktp foto profil harus baru bisa daftar;-1
tidak bayar stnk beda kartu keluarga rempong;-1
tidak niat aplikasi mending hapus aplikasi sulit orang banyak;-1
gagal pilih jenis kirim mulu heran padahal data masuk;-1
padahal bagus aplikasi bantu mudah bayar sampai tidak bisa laku kesah stnk;0
jika boleh data pribadi daftar tidak harus sesuai data pribadi daftar bpkb masih banyak guna pinjam ktp dki kendara beli jakarta mohon kira bisa lulus mohon terima kasih;-1
tidak bisa laku daftar kesah stnk laku bayar dulu sempat bisa waktu singkat sehingga kadaluarsa coba tidak bisa jelas harus harus moga aplikasi bisa buat lebih mudah;-1
aplikasi daftar sulit kesel daftar gagal;-1
perlu verifikasi nik data samsat lalu guna aplikasi aplikasi tidak dapat proses muncul notif tidak hasil daftar perlu verifikasi nik data samsat harus samsat;-1
masih sulit buat daftar jawab invalid otp sulit betul masuk daftar;-1
bayar bisa pilih jenis kirim bisa;-1
bayar pajak sulit bener via bank mandiri tidak bisa toloong mudah proses bayar;-1
tolong baik masalah tanda wajah ktp tidak sesuai harap update lebih baik masa wajah beda ktp;-1
lama kirim harus konfirmasi dm ig signal malah tidak klik kirim berkas rumah bukti bahwa klik kirim pos baru minta maaf bakal hubung pihak kaitan pos kabar tindak keluh email seperti tanggap kira tidak klik kirim pos bukti bayar klik kirim pos baru ambil tindak lama banget proses;-1
tidak bisa cek harus bayar pajak kendara tahun;-1
maaf panjang sim tidak bisa;0
sejak bayar bulan lalu sampai kabar stnk pihak samsat daerah;-1
stnk sampai belum sampai;-1
tanya bayar kesah pilih kirim pos ekspres sejak tgl sampai belum ubah status masih belum datang stnk terima kasih;0
sulit masuk;-1
kasih bintang waktu klik daftar sah stnk pilih nomor nrkb muncul notif tidak hasil daftar daftar kesah stnk tidak dapat proses anda perlu verifikasi nik data kantor samsat harus datang samsat eeeeeeeeeeeee eeeeeeeeeeeee eeeeeeeeeeeee eeeeeeeeeeeee eeeeeeeeeeeee eeeeeeeeeeeee;-1
daftar gagal muka tidak kaya ktp yaiyalah ktp umur umur payah beda beda muka orang pasti tidak begitu kaya foto ktp;-1
verifikasi foto wajah gagal coba ulang terang foto tidak sesuai foto profil;-1
coba daftar ktp foto profil tidak sesuai proses verifikasi trlalu sulit;-1
verifikasi foto profil bisa bisa terang foto tidak ktp sulit bayar pajak;-1
verifikasi sulit banget sekali bisa lanjut foto selfie gagal;-1
daftar verifikasi ktp gagal tidak simpan;-1
tidak fungsi baik;-1
tiap sampai pilih kirim tidak bisa tolong cepat baik;-1
proses cepat kirim lambat bayar pajak tgl sampai tgl belum kirim rumah mohon bantu eeeeeeeeeeeee eeeeeeeeeeeee eeeeeeeeeeeee eeeeeeeeeeeee;-1
kendara nik akun signal aman daftar kendara nik beda masih kk laku bayar tidak bisa lihat stnk digital tampil pesan error;-1
daftar aplikasi tidak bisa hanya sampai ambil data foto selfie kemudian tidak bisa lanjut tolong lebih tingkat mudah;-1
verifikasi wajah sulit banget;-1
verifikasi tidak bisa kira wajah foto ktp tidak padahal wajah tidak ubah;-1
daftar akun tidak bisa verifikasi foto wajah gagal padahal coba tempat terang beda tampil gagal cara;-1
tiap klik jenis kirim tidak bisa kemaren coba tidak bisa;-1
tidak bisa daftar terang format alamat email salah mungkin harus banyak baik aplikasi;-1
daftar gagal tolong baik sistem;-1
tidak bisa input nomor rangka;0
wilayah lampung masih tahap kembang belum bisa laku bayar kesah stnk;-1
coba aplikasi daftar verifikasi ktp verifikasi wajah gagal;-1
kurang canggih aplikasi masalah selfie foto tidak katax sulit aplikasi emng mudah kayak foto ktp dulu;-1
aplikasi tidak jelas masa wajah anggap tidak foto ktp harus verifikasi wajah pinjem wajah punya aplikasi gitu nilai buruk guna tidak buat aplikasi baik;-1
verifikasi foto gagal sistem tolong baik muka orang bisa beda ktp;-1
kasih reting dulu ulang sulit verifikasi wajah bagai warga negara baik taat pajak mm aplikasi alu sulit percuma aplikasi seperti lebih baik manual;-1
bayar gagal bank dana pun kaga bisa kata kode bayar salah padahal copy masih salah;-1
sulit daftar ktp foto profil tidak sesuai foto ktp harus benar benar bayar pajak daring sulit verifikasi kaya pinjol;-1
aplikasi puki mem zembutz kipak scan muka ktp tidak bisa mulu tidak bisa verifikasi masalah;-1
aplikasi verifikasi jelas gagal tolong segera baik tidak bisa cari tukang it bisa baik;-1
foto ktp foto profil tidak sesuai begitu warningnya padahal coba ulang ulang sampai bahan rambut;-1
verifikasi sulit payah;-1
sulit foto verifikasi;-1
aplikasi bisa bayar pajak motor nama beda stnk motor atas nama orang tidak kartu keluarga;0
aplikasi bodoh pernah temuin masa waktu verifikasi wajah gagal mulu baca foto tidak sesuai ktp padahal kerudung up kayak ktp gajelas tolong baik;-1
bayar pajak dapat negara ingin bagi masyarakat taat pajak sulit;-1
lebih praktis murah samsat daring nasional lama proses daftar signal ulang baru hasil proses selfie tulis kecil tidak baca tidak guna kacamata seperti tegak hp anda kedip mata senyum signal biaya administrasi biaya kirim pos kilat khusus kota samsat daring nasional belum tidak biaya administrasi biaya kirim hanya mungkin biaya administrasi bagai hasil pihak kembang aplikasi bayar bank bumn bappeda tidak bank swasta;-1
dulu stnk belum sampai tgl sampai baru kasih;0
verifikasi gagal padahal foto ktp foto selfie jelas tidak buram mohon baik;-1
aplikasi tidak bantu daftar asah stnk malah gagal daftar datang samsat kata tidak megang servernya;-1
guna motor bekas bekas kendala ktp harus cukup guna stnk bpkb proses panjang sehingga mudah kami bagai guna motor bekas;0
kesal daftar sulit ktp tidak sesuai foto profil sejak foto ktp bagus sesuai asli apalagi ktp lama foto tidak trll jelas gambar ulang foto verifikasi gagal perlu baik verifikasi sulit aplikasi mudah daftar sulit mending datang;-1
daftar tidak bisa tolong bantu;-1
sulit tambah kendara data benar gagal;-1
verifikasi ktp sulit banget kata foto profil ktp tidak sesuai gmna tahun lebih pasti ubah muka it;-1
mentok bayar bank blibli gagal hubung pun tidak solusi akhir lambat bayar pajak harus kirim;-1
daftar akun sulit masa foto ktp foto wajah tidak sesuai ktp tahun lalu masa disamain persis simetris wajah;-1
tolong deteksi wajah masalah tahun tahun bentuk wajah bisa ubah contoh awal kurus ktp gemuk beda tidak bisa buat akun;-1
aplikasi sulit banget daftar masuk identitas identitas tidak temu padahal isi sesuai tunjuk aduh ripuh;-1
dulu salah sistem belum selesai selesai;-1
payah verifikasi sulit tidak jelas;-1
aplikasi rusak kelas lembaga mudah butuh beri layan masyarakat verifikasi ktp wajah gagal hanya foto ktp masih berambit panjang sedang verifikasi wajah rambut pendek harus panjang rambut dulu baru bisa buka aplikasi verifikasi benar;-1
foto verifikasi wajah gagal aplikasi nyata wajah tidak sesuai ktp jelas foto ktp asli sedikit beda cukup lama tolong baik cukup prihatin aplikasi instansi perintah kalah aplikasi swasta baik kualitas layan tuju aplikasi mudah warga negara bayar pajak justru tuju sebut tidak realisasi kurang kurang;-1
maaih mohon bantu daftar padhaal ktp sesuai foto notifnya tidak sesuai foto ktp nama foto ktp masih umur th sedang th pasti beda tampil wajah rambut kana sampai dewasa;-1
sulit vertipikasi potong harus ktp;-1
bisa minta bantu sampai dapat email konfirmasi padahal kemarin daftar email rasa betul;-1
belum bisa bayar via sampai;-1
gagal daftar foto tidak sesuai ktp notifi heran;-1
mohon izin suara masih bisa tidak login verifikasi data tidak bisa bisa padahal sesuai anjur arah tidak bisa daftar buat akun bingung salah sampai tidak bisa daftar akun;-1
